"","암호화요양기호","요양기관명","종별코드명","시도코드명","시군구코드명","진료과목코드명","과목별 전문의수","좌표(X)","좌표(Y)"
"109","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz","더블유병원","종합병원","대구","대구달서구","소아청소년과",1,128.5449481,35.8526313
"110","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz","동국대학교의과대학경주병원","종합병원","경북","경주시","소아청소년과",8,129.1966582,35.8583076
"111","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz","동국대학교일산불교병원","종합병원","경기","고양일산동구","소아청소년과",8,126.8064233,37.6763969
"112","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNjEjJDEjJDAjJDgz","동남권원자력의학원","종합병원","부산","부산기장군","소아청소년과",1,129.2435492,35.3214002
"113","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz","동래봉생병원","종합병원","부산","부산동래구","소아청소년과",1,129.0961356,35.1969224
"114","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz","드림종합병원","종합병원","대구","대구남구","소아청소년과",1,128.5744911,35.8395584
"115","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz","목포기독병원","종합병원","전남","목포시","소아청소년과",1,126.4206,34.8045333
"116","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz","목포한국병원","종합병원","전남","목포시","소아청소년과",1,126.4164223,34.8092997
"117","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz","미래로21병원","종합병원","광주","광주서구","소아청소년과",1,126.8852856,35.141033
"118","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz","미즈메디병원","종합병원","서울","강서구","소아청소년과",6,126.8359357,37.5522178
"119","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz","부민병원","종합병원","서울","강서구","소아청소년과",1,126.8509273,37.556866
"120","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz","부산광역시의료원","종합병원","부산","부산연제구","소아청소년과",2,129.0592351,35.1872822
"121","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz","부산성모병원(재단법인 천주교부산교구유지재단)","종합병원","부산","부산남구","소아청소년과",6,129.109125,35.1104571
"122","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz","부천세종병원","종합병원","경기","부천시","소아청소년과",9,126.7913172,37.4809662
"123","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz","부평세림병원","종합병원","인천","인천부평구","소아청소년과",1,126.7199858,37.506872
"124","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz","비에스종합병원","종합병원","인천","인천강화군","소아청소년과",1,126.4859916,37.7360483
"125","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz","비에이치에스한서병원","종합병원","부산","부산수영구","소아청소년과",2,129.1131037,35.16088
"126","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz","빛가람종합병원","종합병원","전남","나주시","소아청소년과",1,126.7987298,35.0241928
"127","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz","빛고을전남대학교병원","종합병원","광주","광주남구","소아청소년과",1,126.8963045,35.0943936
"128","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz","삼육부산병원","종합병원","부산","부산서구","소아청소년과",2,129.0110653,35.1127676
"129","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz","삼육서울병원","종합병원","서울","동대문구","소아청소년과",3,127.0653066,37.5879909
"130","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz","삼일병원","종합병원","대구","대구달서구","소아청소년과",2,128.5535826,35.8324956
"131","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz","상무병원","종합병원","광주","광주서구","소아청소년과",1,126.8538803,35.1527509
"132","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz","상주적십자병원","종합병원","경북","상주시","소아청소년과",1,128.1555556,36.4146221
"133","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz","서울산보람병원","종합병원","울산","울산울주군","소아청소년과",1,129.1208518,35.5602974
"134","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz","서울성심병원","종합병원","서울","동대문구","소아청소년과",2,127.0497296,37.5843076
"135","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz","서울적십자병원","종합병원","서울","종로구","소아청소년과",2,126.9669974,37.5671805
"136","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz","서울특별시 동부병원","종합병원","서울","동대문구","소아청소년과",1,127.031341,37.5753681
"137","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz","서울특별시보라매병원","종합병원","서울","동작구","소아청소년과",9,126.9239058,37.4934414
"138","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz","서울특별시서남병원","종합병원","서울","양천구","소아청소년과",3,126.8331531,37.5120195
"139","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz","서울특별시서울의료원","종합병원","서울","중랑구","소아청소년과",7,127.0978309,37.6132762
"140","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz","성가롤로병원","종합병원","전남","순천시","소아청소년과",2,127.5437074,34.9647334
"141","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz","성남시의료원","종합병원","경기","성남수정구","소아청소년과",2,127.1390577,37.4449846
"142","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz","성남중앙병원","종합병원","경기","성남중원구","소아청소년과",1,127.1619932,37.4528497
"143","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz","성심의료재단강동성심병원","종합병원","서울","강동구","소아청소년과",7,127.135378,37.5359971
"144","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz","성애의료재단 성애병원","종합병원","서울","영등포구","소아청소년과",4,126.9225003,37.5120274
"145","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz","세란병원","종합병원","서울","종로구","소아청소년과",1,126.9574607,37.5751835
"146","JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz","세종충남대학교병원","종합병원","세종시","세종시","소아청소년과",14,127.2579427,36.5195133
"147","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz","순천의료재단 성남정병원","종합병원","경기","성남수정구","소아청소년과",1,127.1290046,37.4398589
"148","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz","순천중앙병원","종합병원","전남","순천시","소아청소년과",1,127.4844458,34.9514574
"149","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz","순천향대학교 부속 구미병원","종합병원","경북","구미시","소아청소년과",8,128.3827377,36.1029182
"150","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz","순천향대학교 부속 서울병원","종합병원","서울","용산구","소아청소년과",10,127.0042579,37.533804
"151","JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz","아산충무병원","종합병원","충남","아산시","소아청소년과",3,127.0198062,36.7792648
"152","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz","안동성소병원","종합병원","경북","안동시","소아청소년과",2,128.7228172,36.5672423
"153","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz","안성성모병원","종합병원","경기","안성시","소아청소년과",2,127.2709213,37.0062179
"154","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz","에이치플러스 양지병원","종합병원","서울","관악구","소아청소년과",2,126.9325692,37.4841536
"155","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz","여수전남병원","종합병원","전남","여수시","소아청소년과",1,127.728018,34.7450673
"156","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz","여천전남병원","종합병원","전남","여수시","소아청소년과",1,127.6543239,34.7691121
"157","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz","연세대학교 의과대학 용인세브란스병원","종합병원","경기","용인기흥구","소아청소년과",18,127.1485144,37.270805
"158","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz","연세에스병원","종합병원","경남","창원진해구","소아청소년과",1,128.6981494,35.1549332
"159","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz","영광종합병원","종합병원","전남","영광군","소아청소년과",2,126.4989779,35.2844615
"160","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz","영남대학교의과대학부속영천병원","종합병원","경북","영천시","소아청소년과",1,128.913212,35.957285
"161","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz","영도병원","종합병원","부산","부산영도구","소아청소년과",1,129.0405236,35.0922416
"162","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz","영주적십자병원","종합병원","경북","영주시","소아청소년과",2,128.6039024,36.8252688
"163","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz","오산한국병원","종합병원","경기","오산시","소아청소년과",2,127.0753662,37.1412709
"164","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz","온누리병원","종합병원","인천","인천서구","소아청소년과",1,126.6543363,37.6027927
"165","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz","운암한국병원","종합병원","광주","광주북구","소아청소년과",1,126.8696694,35.1850041
"166","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz","울산엘리야병원","종합병원","울산","울산북구","소아청소년과",1,129.3505372,35.6288626
"167","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz","웅상중앙병원","종합병원","경남","양산시","소아청소년과",1,129.1645494,35.4063964
"168","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz","원광대학교 산본병원","종합병원","경기","군포시","소아청소년과",2,126.9336147,37.3594127
"169","JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz","의료법인 강릉동인병원","종합병원","강원","강릉시","소아청소년과",1,128.90735,37.77435
"170","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz","의료법인 거붕 백병원","종합병원","경남","거제시","소아청소년과",2,128.6261659,34.8736095
"171","JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz","의료법인 건명의료재단 중앙제일병원","종합병원","충북","진천군","소아청소년과",1,127.4404044,36.8585629
"172","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz","의료법인 광혜의료재단 광혜병원","종합병원","부산","부산동래구","소아청소년과",1,129.0711482,35.2070105
"173","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz","의료법인 근원의료재단 경산중앙병원","종합병원","경북","경산시","소아청소년과",1,128.7401912,35.8088799
"174","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz","의료법인 남촌의료재단 시화병원","종합병원","경기","시흥시","소아청소년과",2,126.7369295,37.3499192
"175","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz","의료법인 녹산의료재단동수원병원","종합병원","경기","수원팔달구","소아청소년과",2,127.0345487,37.2780649
"176","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz","의료법인 녹향의료재단 신천연합병원","종합병원","경기","시흥시","소아청소년과",1,126.7894932,37.4445152
"177","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz","의료법인 대우의료재단대우병원","종합병원","경남","거제시","소아청소년과",2,128.7220923,34.8719577
"178","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz","의료법인 동강의료재단 동강병원","종합병원","울산","울산중구","소아청소년과",4,129.3019631,35.5534261
"179","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz","의료법인 동강의료재단 동천동강병원","종합병원","울산","울산중구","소아청소년과",1,129.3504382,35.568536
"180","JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz","의료법인 동해동인병원","종합병원","강원","동해시","소아청소년과",1,129.1074625,37.5299417
"181","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz","의료법인 명인의료재단 화홍병원","종합병원","경기","수원권선구","소아청소년과",2,126.9639084,37.2601268
"182","JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz","의료법인 백제병원","종합병원","충남","논산시","소아청소년과",1,127.0944739,36.192193
"183","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz","의료법인 석경의료재단 센트럴병원","종합병원","경기","시흥시","소아청소년과",2,126.7281267,37.3369084
"184","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz","의료법인 성념의료재단맑은샘병원","종합병원","경남","거제시","소아청소년과",1,128.6436423,34.8977185
"185","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz","의료법인 성수의료재단 인천백병원","종합병원","인천","인천동구","소아청소년과",1,126.6458376,37.4817037
"186","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz","의료법인 송은의료재단 울산시티병원","종합병원","울산","울산북구","소아청소년과",2,129.3590343,35.5828446
"187","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDAjJDgz","의료법인 양진의료재단 평택성모병원","종합병원","경기","평택시","소아청소년과",1,127.0743334,37.0084186
"188","JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz","의료법인 영서의료재단 천안충무병원","종합병원","충남","천안서북구","소아청소년과",2,127.1314943,36.7974082
"189","JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz","의료법인 영제 의료재단 엔케이세종병원","종합병원","세종시","세종시","소아청소년과",2,127.2622579,36.4796231
"190","JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz","의료법인 영훈의료재단 대전선병원","종합병원","대전","대전중구","소아청소년과",2,127.4104139,36.3360669
"191","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz","의료법인 온그룹의료재단 온종합병원","종합병원","부산","부산진구","소아청소년과",2,129.0499565,35.1578994
"192","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz","의료법인 우범의료재단 장흥종합병원","종합병원","전남","장흥군","소아청소년과",1,126.9108915,34.6771753
"193","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz","의료법인 원광의료재단 원광종합병원","종합병원","경기","화성시","소아청소년과",1,127.0081096,37.2101373
"194","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz","의료법인 은성의료재단 좋은강안병원","종합병원","부산","부산수영구","소아청소년과",2,129.1106218,35.1500685
"195","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz","의료법인 은성의료재단 좋은삼정병원","종합병원","울산","울산남구","소아청소년과",2,129.2688243,35.5528955
"196","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz","의료법인 은혜와감사의료재단 화성중앙종합병원","종합병원","경기","화성시","소아청소년과",1,126.9108361,37.1312957
"197","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz","의료법인 인당의료재단 부민병원","종합병원","부산","부산북구","소아청소년과",2,129.0112115,35.2119276
"198","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz","의료법인 인천사랑병원","종합병원","인천","인천미추홀구","소아청소년과",2,126.6807094,37.462204
"199","JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz","의료법인 인화재단 한국병원","종합병원","충북","청주상당구","소아청소년과",2,127.496538,36.619507
"200","JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz","의료법인 자산의료재단 제천서울병원","종합병원","충북","제천시","소아청소년과",1,128.2062355,37.138611
"201","JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz","의료법인 정산의료재단 효성병원","종합병원","충북","청주상당구","소아청소년과",1,127.4953372,36.6244786
"202","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz","의료법인 정안의료재단 중앙병원","종합병원","울산","울산남구","소아청소년과",1,129.3055534,35.5321998
"203","JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz","의료법인 중앙의료재단 중앙병원","종합병원","제주","제주시","소아청소년과",1,126.470529,33.4923256
"204","JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz","의료법인 청구성심병원","종합병원","서울","은평구","소아청소년과",1,126.9197006,37.6208615
"205","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz","의료법인 토마스의료재단 윌스기념병원","종합병원","경기","수원팔달구","소아청소년과",1,127.0255443,37.2653229
"206","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz","의료법인 플러스의료재단 단원병원","종합병원","경기","안산단원구","소아청소년과",2,126.8130166,37.3001935
"207","JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz","의료법인 행도의료재단 해동병원","종합병원","부산","부산영도구","소아청소년과",1,129.043866,35.0919442
"208","JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz","의료법인 혜인의료재단 한국병원","종합병원","제주","제주시","소아청소년과",1,126.517062,33.500233
"209","JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz","의료법인갑을의료재단 갑을장유병원","종합병원","경남","김해시","소아청소년과",1,128.8056169,35.2086652
"210","JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz","의료법인거명의료재단 영광기독병원","종합병원","전남","영광군","소아청소년과",1,126.510877,35.274938
"211","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz","의료법인대인의료재단 다니엘종합병원","종합병원","경기","부천시","소아청소년과",1,126.7694764,37.5123067
"212","JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz","의료법인덕산의료재단김천제일병원","종합병원","경북","김천시","소아청소년과",2,128.1187923,36.1354003
"213","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz","의료법인루가의료재단 나은병원","종합병원","인천","인천서구","소아청소년과",1,126.6797423,37.4891168
"214","JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz","의료법인명지의료재단명지병원","종합병원","경기","고양덕양구","소아청소년과",7,126.8312622,37.6419949
